source,target,date,category,node,occupation
232,241,2007-07-25,P,232,scientist
232,242,2010-12-13,P,232,scientist
232,243,2012-09-25,P,232,scientist
232,244,2010-04-06,P,232,scientist
232,245,2013-10-05,P,232,scientist
232,246,2011-10-22,P,232,scientist
232,247,2014-06-21,P,232,scientist
232,248,2013-12-07,P,232,scientist
232,249,2014-03-05,P,232,scientist
232,250,2007-08-15,P,232,scientist
232,251,2012-07-04,P,232,scientist
232,252,2011-10-01,P,232,scientist
232,253,2009-03-26,P,232,scientist
232,254,2010-10-13,P,232,scientist
232,255,2013-07-22,P,232,scientist
232,256,2011-06-04,P,232,scientist
232,257,2010-12-13,P,232,scientist
232,258,2014-11-10,P,232,scientist
232,259,2014-03-05,P,232,scientist
232,260,2010-05-05,P,232,scientist
232,261,2007-05-12,P,232,scientist
232,262,2013-10-18,P,232,scientist
232,263,2012-05-14,P,232,scientist
232,264,2009-04-16,P,232,scientist
232,265,2009-06-05,P,232,scientist
232,266,2011-12-17,P,232,scientist
232,267,2007-12-27,P,232,scientist
232,268,2008-03-26,P,232,scientist
232,269,2014-08-17,P,232,scientist
232,270,2010-11-12,P,232,scientist
232,271,2009-10-14,P,232,scientist
232,272,2013-11-17,P,232,scientist
232,273,2008-07-28,P,232,scientist
232,274,2008-02-06,P,232,scientist
232,275,2012-02-07,P,232,scientist
232,276,2008-07-11,P,232,scientist
232,277,2014-11-18,P,232,scientist
232,278,2007-03-18,P,232,scientist
232,279,2013-01-23,P,232,scientist
232,280,2010-07-11,P,232,scientist
232,281,2014-12-23,P,232,scientist
232,282,2011-04-03,P,232,scientist
232,283,2008-07-25,P,232,scientist
232,284,2011-08-07,P,232,scientist
232,285,2008-12-20,P,232,scientist
232,286,2014-05-16,P,232,scientist
232,287,2009-05-16,P,232,scientist
232,288,2014-07-26,P,232,scientist
232,289,2012-03-16,P,232,scientist
232,290,2010-08-11,P,232,scientist
232,291,2013-06-16,P,232,scientist
232,292,2008-03-18,P,232,scientist
232,293,2008-03-24,P,232,scientist
232,294,2012-02-18,P,232,scientist
232,295,2012-11-05,P,232,scientist
232,296,2014-05-06,P,232,scientist
232,297,2010-02-17,P,232,scientist
232,298,2007-01-18,P,232,scientist
232,299,2013-06-21,P,232,scientist
232,300,2013-07-08,P,232,scientist
232,301,2012-09-17,P,232,scientist
232,302,2007-03-20,P,232,scientist
232,303,2008-09-22,P,232,scientist
232,304,2008-02-25,P,232,scientist
232,305,2008-02-11,P,232,scientist
232,306,2007-10-19,P,232,scientist
232,307,2008-05-10,P,232,scientist
232,308,2012-02-01,P,232,scientist
232,309,2011-06-08,P,232,scientist
232,310,2010-07-03,P,232,scientist
232,311,2013-06-07,P,232,scientist
232,312,2014-06-24,P,232,scientist
232,313,2009-10-21,P,232,scientist
232,314,2009-10-09,P,232,scientist
232,315,2009-09-25,P,232,scientist
232,316,2009-07-10,P,232,scientist
232,317,2008-06-27,P,232,scientist
232,318,2011-08-21,P,232,scientist
232,319,2010-08-08,P,232,scientist
232,320,2008-10-02,P,232,scientist
232,321,2008-09-10,P,232,scientist
232,322,2007-05-24,P,232,scientist
232,323,2009-06-12,P,232,scientist
232,79,2007-03-16,P,232,scientist
232,324,2009-11-18,P,232,scientist
232,325,2013-05-17,P,232,scientist
245,1522,2009-10-19,I,245,politician
245,1523,2013-12-19,I,245,politician
245,1524,2008-08-08,I,245,politician
245,1525,2011-12-08,I,245,politician
245,1526,2009-03-09,I,245,politician
245,1527,2008-02-19,I,245,politician
245,1528,2013-04-02,I,245,politician
289,63,2008-12-21,I,289,celebrity
289,65,2014-06-10,I,289,celebrity
289,67,2008-04-23,I,289,celebrity
289,15482,2008-01-23,I,289,celebrity
289,68,2014-01-13,I,289,celebrity
289,69,2010-09-06,I,289,celebrity
289,10581,2007-11-25,I,289,celebrity
289,10576,2012-05-16,I,289,celebrity
289,15483,2012-01-06,I,289,celebrity
289,6647,2009-09-18,I,289,celebrity
289,15484,2011-09-09,I,289,celebrity
289,139,2008-11-05,I,289,celebrity
289,15485,2012-03-08,I,289,celebrity
289,274,2009-12-04,I,289,celebrity
289,72,2013-04-19,I,289,celebrity
289,15486,2009-12-03,I,289,celebrity
289,12155,2008-08-17,I,289,celebrity
289,10591,2013-10-18,I,289,celebrity
289,74,2007-06-26,I,289,celebrity
289,10969,2009-05-26,I,289,celebrity
289,75,2011-08-23,I,289,celebrity
289,15487,2011-10-25,I,289,celebrity
289,15488,2014-09-06,I,289,celebrity
289,1273,2014-12-24,I,289,celebrity
289,15489,2011-03-27,I,289,celebrity
289,15490,2008-12-22,I,289,celebrity
289,15491,2013-06-14,I,289,celebrity
289,10616,2010-12-27,I,289,celebrity
289,10617,2008-05-22,I,289,celebrity
289,78,2008-03-24,I,289,celebrity
326,327,2011-07-06,P,326,scientist
326,328,2011-01-11,P,326,scientist
326,329,2013-12-16,P,326,scientist
326,330,2014-05-25,P,326,scientist
326,331,2011-09-04,P,326,scientist
326,332,2008-04-17,P,326,scientist
326,333,2011-01-21,P,326,scientist
326,334,2007-07-13,P,326,scientist
326,335,2010-03-10,P,326,scientist
326,336,2010-09-13,P,326,scientist
326,337,2008-12-09,P,326,scientist
326,338,2014-01-02,P,326,scientist
326,339,2011-07-03,P,326,scientist
326,340,2008-05-04,P,326,scientist
326,139,2007-09-14,P,326,scientist
326,341,2008-07-14,P,326,scientist
326,342,2009-03-01,P,326,scientist
326,343,2007-07-25,P,326,scientist
326,344,2011-01-24,P,326,scientist
326,345,2009-07-28,P,326,scientist
326,346,2013-10-15,P,326,scientist
326,347,2014-09-24,P,326,scientist
326,348,2007-05-10,P,326,scientist
326,349,2011-12-10,P,326,scientist
326,350,2011-08-12,P,326,scientist
326,351,2014-04-19,P,326,scientist
326,352,2012-10-16,P,326,scientist
326,353,2011-10-12,P,326,scientist
326,354,2013-05-23,P,326,scientist
326,355,2011-02-06,P,326,scientist
326,356,2012-05-07,P,326,scientist
326,357,2007-11-03,P,326,scientist
326,358,2009-03-12,P,326,scientist
326,359,2011-09-16,P,326,scientist
326,360,2014-05-23,P,326,scientist
326,361,2010-02-08,P,326,scientist
326,362,2013-09-01,P,326,scientist
326,363,2007-07-05,P,326,scientist
326,364,2012-10-10,P,326,scientist
326,365,2008-08-04,P,326,scientist
326,366,2010-12-23,P,326,scientist
326,367,2010-09-04,P,326,scientist
326,368,2009-10-04,P,326,scientist
326,369,2012-07-15,P,326,scientist
326,370,2009-04-14,P,326,scientist
326,371,2011-07-16,P,326,scientist
326,372,2009-11-12,P,326,scientist
326,373,2010-12-12,P,326,scientist
326,374,2014-05-14,P,326,scientist
326,375,2011-08-27,P,326,scientist
326,376,2012-10-11,P,326,scientist
326,377,2008-02-05,P,326,scientist
326,378,2011-12-15,P,326,scientist
326,379,2014-10-19,P,326,scientist
326,380,2012-09-26,P,326,scientist
326,381,2009-05-08,P,326,scientist
380,21631,2008-05-13,I,380,politician
380,21632,2012-08-07,I,380,politician
380,21633,2014-07-07,I,380,politician
380,537,2007-04-27,I,380,politician
380,1189,2008-08-22,I,380,politician
380,21634,2013-07-16,I,380,politician
380,1191,2013-11-18,I,380,politician
380,328,2009-09-23,I,380,politician
380,21635,2007-02-03,I,380,politician
380,21636,2013-10-17,I,380,politician
380,1194,2007-09-27,I,380,politician
380,21637,2014-06-16,I,380,politician
380,1195,2008-09-13,I,380,politician
380,330,2008-09-20,I,380,politician
380,21638,2011-11-26,I,380,politician
380,21639,2012-12-04,I,380,politician
380,21640,2012-02-27,I,380,politician
380,6025,2008-11-07,I,380,politician
380,21641,2010-09-04,I,380,politician
380,21642,2012-06-24,I,380,politician
380,1905,2011-04-10,I,380,politician
380,21643,2007-09-09,I,380,politician
380,10412,2008-03-23,I,380,politician
380,21644,2008-12-19,I,380,politician
380,21645,2012-05-27,I,380,politician
380,21646,2014-04-03,I,380,politician
380,1197,2010-01-08,I,380,politician
380,15832,2014-02-26,I,380,politician
380,21647,2007-09-09,I,380,politician
380,21648,2014-10-04,I,380,politician
380,21649,2008-01-27,I,380,politician
380,21650,2008-05-28,I,380,politician
380,21651,2013-09-21,I,380,politician
380,1198,2009-12-20,I,380,politician
380,17685,2008-09-03,I,380,politician
380,1238,2012-06-24,I,380,politician
380,21652,2014-03-01,I,380,politician
380,21653,2011-11-15,I,380,politician
380,1199,2009-07-16,I,380,politician
380,21654,2013-09-19,I,380,politician
380,21655,2008-05-13,I,380,politician
380,1201,2008-10-23,I,380,politician
380,334,2014-09-02,I,380,politician
380,694,2009-01-09,I,380,politician
380,4840,2007-10-10,I,380,politician
380,21656,2009-07-06,I,380,politician
380,21657,2011-11-10,I,380,politician
380,335,2012-06-12,I,380,politician
380,4842,2014-07-17,I,380,politician
380,21658,2007-08-10,I,380,politician
380,337,2014-02-09,I,380,politician
380,21659,2008-02-03,I,380,politician
380,556,2013-10-23,I,380,politician
380,21660,2012-12-10,I,380,politician
380,21661,2011-11-04,I,380,politician
380,1203,2012-08-06,I,380,politician
380,1206,2011-05-27,I,380,politician
380,21662,2010-11-17,I,380,politician
380,21663,2010-04-08,I,380,politician
380,21664,2009-01-16,I,380,politician
380,21665,2008-06-02,I,380,politician
380,21666,2014-06-24,I,380,politician
380,21667,2008-07-03,I,380,politician
380,21668,2013-05-24,I,380,politician
380,21669,2008-03-02,I,380,politician
380,21670,2012-10-27,I,380,politician
380,21671,2007-03-27,I,380,politician
380,713,2013-02-28,I,380,politician
380,1208,2007-01-02,I,380,politician
380,1209,2008-01-13,I,380,politician
380,21672,2007-10-28,I,380,politician
380,11611,2014-08-14,I,380,politician
380,21673,2009-04-22,I,380,politician
380,20493,2008-01-14,I,380,politician
380,21674,2009-09-10,I,380,politician
380,716,2013-02-06,I,380,politician
380,21675,2011-04-18,I,380,politician
380,6513,2009-08-05,I,380,politician
380,21676,2007-10-20,I,380,politician
380,1212,2009-04-03,I,380,politician
380,21677,2012-05-21,I,380,politician
380,21678,2013-12-24,I,380,politician
380,21679,2009-08-07,I,380,politician
380,11890,2011-07-26,I,380,politician
380,20494,2010-02-20,I,380,politician
380,21680,2008-06-22,I,380,politician
380,21681,2012-04-09,I,380,politician
380,11680,2012-12-01,I,380,politician
380,21682,2009-10-23,I,380,politician
380,20495,2011-12-08,I,380,politician
380,17689,2008-09-18,I,380,politician
380,1216,2014-07-17,I,380,politician
380,21683,2012-10-13,I,380,politician
380,21684,2014-07-27,I,380,politician
380,103,2014-02-02,I,380,politician
380,21685,2007-12-19,I,380,politician
380,21686,2007-12-15,I,380,politician
380,21687,2007-12-11,I,380,politician
380,21688,2013-06-04,I,380,politician
380,21689,2012-11-09,I,380,politician
380,21690,2012-10-16,I,380,politician
380,104,2007-01-04,I,380,politician
380,16495,2014-10-17,I,380,politician
380,20672,2010-11-01,I,380,politician
380,21691,2011-09-15,I,380,politician
380,21692,2008-12-10,I,380,politician
380,20043,2013-07-17,I,380,politician
380,21693,2011-03-16,I,380,politician
380,21694,2008-07-08,I,380,politician
380,343,2008-02-16,I,380,politician
380,21695,2009-05-25,I,380,politician
380,21696,2008-06-19,I,380,politician
380,21697,2014-05-27,I,380,politician
380,5713,2007-11-07,I,380,politician
380,21698,2012-08-14,I,380,politician
380,17690,2014-10-08,I,380,politician
380,21699,2012-10-18,I,380,politician
380,4143,2013-10-03,I,380,politician
380,21700,2013-04-27,I,380,politician
380,21701,2010-01-02,I,380,politician
380,21702,2009-10-14,I,380,politician
380,21703,2007-04-03,I,380,politician
380,21704,2008-03-08,I,380,politician
380,1268,2011-06-24,I,380,politician
380,2495,2008-05-13,I,380,politician
380,21705,2014-07-23,I,380,politician
380,21706,2010-04-22,I,380,politician
380,21707,2009-09-06,I,380,politician
380,1221,2013-04-10,I,380,politician
380,21708,2012-12-22,I,380,politician
380,21709,2012-02-01,I,380,politician
380,21710,2010-10-16,I,380,politician
380,21711,2009-02-23,I,380,politician
380,21712,2009-05-13,I,380,politician
380,21713,2007-04-12,I,380,politician
380,3920,2012-06-24,I,380,politician
380,20673,2008-02-07,I,380,politician
380,21714,2014-11-21,I,380,politician
380,21715,2012-03-07,I,380,politician
380,21716,2011-12-14,I,380,politician
380,21717,2008-02-05,I,380,politician
380,21718,2013-01-08,I,380,politician
380,110,2008-11-16,I,380,politician
380,892,2014-04-08,I,380,politician
380,21719,2010-12-08,I,380,politician
380,20675,2008-08-19,I,380,politician
380,21720,2010-06-15,I,380,politician
380,351,2012-09-06,I,380,politician
380,6253,2009-01-10,I,380,politician
380,21721,2013-12-23,I,380,politician
380,755,2010-05-15,I,380,politician
380,21722,2012-01-17,I,380,politician
380,21723,2009-05-21,I,380,politician
380,21724,2008-02-26,I,380,politician
380,1274,2007-03-27,I,380,politician
380,359,2007-12-28,I,380,politician
380,21725,2013-10-03,I,380,politician
380,21726,2008-11-17,I,380,politician
380,17695,2008-11-10,I,380,politician
380,21727,2007-02-28,I,380,politician
380,14021,2008-03-18,I,380,politician
380,5056,2013-12-19,I,380,politician
380,21728,2009-06-05,I,380,politician
380,21729,2013-03-19,I,380,politician
380,21730,2011-12-21,I,380,politician
380,21731,2007-06-04,I,380,politician
380,20496,2012-04-10,I,380,politician
380,21732,2012-05-17,I,380,politician
380,21733,2013-11-21,I,380,politician
380,21734,2011-09-16,I,380,politician
380,21735,2009-08-10,I,380,politician
380,21736,2013-04-10,I,380,politician
380,369,2014-05-24,I,380,politician
380,21737,2009-02-01,I,380,politician
380,21738,2008-03-17,I,380,politician
380,371,2011-12-15,I,380,politician
380,372,2010-07-06,I,380,politician
380,21739,2010-06-11,I,380,politician
380,21740,2008-02-23,I,380,politician
380,21741,2012-07-13,I,380,politician
380,21742,2013-02-23,I,380,politician
380,21743,2012-07-07,I,380,politician
380,21744,2014-06-21,I,380,politician
380,21745,2009-10-10,I,380,politician
380,21746,2010-09-06,I,380,politician
380,375,2010-07-20,I,380,politician
380,21747,2010-05-21,I,380,politician
380,376,2008-03-01,I,380,politician
380,777,2012-11-24,I,380,politician
380,1287,2008-09-24,I,380,politician
380,20491,2009-05-20,I,380,politician
380,377,2013-05-21,I,380,politician
380,20669,2013-11-27,I,380,politician
380,17700,2011-04-22,I,380,politician
380,21748,2013-07-14,I,380,politician
380,21749,2014-03-27,I,380,politician
380,21750,2009-12-07,I,380,politician
380,6066,2014-04-05,I,380,politician
380,21751,2012-06-18,I,380,politician
380,12354,2009-08-25,I,380,politician
380,381,2011-12-01,I,380,politician
380,6071,2009-12-08,I,380,politician
380,21752,2010-07-01,I,380,politician
380,16748,2011-02-16,I,380,politician
380,21753,2009-02-04,I,380,politician
380,21754,2013-02-01,I,380,politician
380,21755,2010-09-10,I,380,politician
380,21756,2013-04-24,I,380,politician
380,21757,2013-05-23,I,380,politician
380,21758,2014-11-15,I,380,politician
380,21759,2007-04-16,I,380,politician
380,21760,2007-09-21,I,380,politician
380,21761,2013-10-11,I,380,politician
380,21762,2009-02-21,I,380,politician
380,21763,2010-04-21,I,380,politician
380,15760,2008-01-19,I,380,politician
380,21764,2014-05-26,I,380,politician
380,1297,2012-12-10,I,380,politician
380,21765,2010-05-05,I,380,politician
380,1227,2007-08-12,I,380,politician
380,21766,2014-07-13,I,380,politician
382,383,2008-10-02,D,382,scientist
382,384,2007-05-01,D,382,scientist
382,385,2008-08-27,D,382,scientist
382,386,2013-01-28,D,382,scientist
382,387,2008-06-02,D,382,scientist
382,388,2013-06-08,D,382,scientist
382,389,2013-12-23,D,382,scientist
382,390,2008-07-21,D,382,scientist
382,391,2009-05-14,D,382,scientist
382,392,2011-05-21,D,382,scientist
382,393,2010-09-06,D,382,scientist
382,394,2008-06-22,D,382,scientist
382,395,2011-08-27,D,382,scientist
382,396,2014-05-04,D,382,scientist
382,397,2014-10-02,D,382,scientist
382,398,2010-07-07,D,382,scientist
382,399,2014-03-08,D,382,scientist
382,400,2011-05-27,D,382,scientist
401,402,2014-04-09,P,401,celebrity
401,219,2007-05-14,P,401,celebrity
401,403,2013-02-12,P,401,celebrity
401,404,2011-10-03,P,401,celebrity
401,405,2013-04-22,P,401,celebrity
401,406,2010-07-23,P,401,celebrity
401,407,2009-04-09,P,401,celebrity
401,408,2008-07-05,P,401,celebrity
401,409,2007-07-04,P,401,celebrity
401,410,2014-09-04,P,401,celebrity
401,411,2007-04-12,P,401,celebrity
401,412,2013-11-05,P,401,celebrity
401,413,2014-06-04,P,401,celebrity
401,414,2013-03-19,P,401,celebrity
401,415,2011-05-11,P,401,celebrity
401,416,2011-11-28,P,401,celebrity
401,417,2011-01-12,P,401,celebrity
401,418,2009-01-12,P,401,celebrity
401,419,2011-10-01,P,401,celebrity
401,420,2013-03-01,P,401,celebrity
401,421,2008-06-17,P,401,celebrity
401,422,2013-03-26,P,401,celebrity
401,423,2009-03-07,P,401,celebrity
401,424,2010-09-26,P,401,celebrity
401,425,2007-11-16,P,401,celebrity
401,426,2008-08-20,P,401,celebrity
401,427,2007-05-17,P,401,celebrity
401,428,2012-05-08,P,401,celebrity
401,429,2009-11-14,P,401,celebrity
401,252,2010-10-04,P,401,celebrity
401,430,2009-09-09,P,401,celebrity
401,431,2014-02-18,P,401,celebrity
401,432,2009-01-07,P,401,celebrity
401,433,2012-01-02,P,401,celebrity
401,434,2008-08-19,P,401,celebrity
401,435,2012-06-19,P,401,celebrity
401,436,2009-08-06,P,401,celebrity
401,437,2013-01-23,P,401,celebrity
401,438,2008-09-09,P,401,celebrity
401,439,2009-11-25,P,401,celebrity
401,440,2011-08-05,P,401,celebrity
401,441,2014-07-07,P,401,celebrity
401,442,2008-05-19,P,401,celebrity
401,443,2007-03-17,P,401,celebrity
401,444,2010-03-27,P,401,celebrity
401,445,2009-05-05,P,401,celebrity
401,446,2008-10-07,P,401,celebrity
401,447,2009-11-16,P,401,celebrity
401,448,2013-06-04,P,401,celebrity
401,449,2007-08-07,P,401,celebrity
401,450,2008-11-16,P,401,celebrity
401,451,2011-04-14,P,401,celebrity
401,452,2012-06-02,P,401,celebrity
401,453,2009-08-20,P,401,celebrity
401,454,2013-04-09,P,401,celebrity
401,455,2013-01-21,P,401,celebrity
401,456,2010-04-24,P,401,celebrity
401,457,2013-01-08,P,401,celebrity
401,458,2009-07-13,P,401,celebrity
401,459,2007-03-23,P,401,celebrity
401,460,2009-11-20,P,401,celebrity
401,461,2008-07-04,P,401,celebrity
401,462,2011-06-07,P,401,celebrity
401,463,2011-09-22,P,401,celebrity
401,464,2012-09-21,P,401,celebrity
401,465,2012-08-21,P,401,celebrity
401,466,2011-01-27,P,401,celebrity
401,467,2008-10-16,P,401,celebrity
401,468,2012-12-04,P,401,celebrity
401,469,2013-07-27,P,401,celebrity
401,470,2011-06-17,P,401,celebrity
401,471,2008-09-10,P,401,celebrity
401,472,2008-05-17,P,401,celebrity
401,473,2008-10-14,P,401,celebrity
401,474,2011-05-20,P,401,celebrity
401,475,2013-11-15,P,401,celebrity
401,476,2009-11-08,P,401,celebrity
401,477,2007-01-03,P,401,celebrity
401,478,2010-01-14,P,401,celebrity
401,479,2008-04-09,P,401,celebrity
401,480,2014-02-06,P,401,celebrity
401,481,2011-07-05,P,401,celebrity
401,482,2014-12-25,P,401,celebrity
401,483,2010-01-16,P,401,celebrity
401,484,2013-09-08,P,401,celebrity
401,485,2010-10-13,P,401,celebrity
401,486,2012-04-18,P,401,celebrity
401,487,2012-03-12,P,401,celebrity
401,488,2013-12-27,P,401,celebrity
401,489,2009-03-15,P,401,celebrity
401,490,2013-01-07,P,401,celebrity
401,491,2007-10-07,P,401,celebrity
401,492,2010-11-25,P,401,celebrity
401,493,2008-08-10,P,401,celebrity
401,494,2012-03-07,P,401,celebrity
401,495,2008-05-19,P,401,celebrity
401,496,2007-08-26,P,401,celebrity
401,497,2009-12-15,P,401,celebrity
401,498,2014-11-01,P,401,celebrity
401,499,2010-11-26,P,401,celebrity
401,500,2009-05-01,P,401,celebrity
401,501,2012-07-07,P,401,celebrity
401,502,2013-06-27,P,401,celebrity
401,503,2012-02-25,P,401,celebrity
401,504,2009-08-22,P,401,celebrity
401,505,2013-09-17,P,401,celebrity
401,506,2013-02-22,P,401,celebrity
401,507,2012-01-07,P,401,celebrity
401,508,2012-08-23,P,401,celebrity
401,509,2012-09-01,P,401,celebrity
401,510,2014-09-01,P,401,celebrity
401,511,2012-02-24,P,401,celebrity
401,512,2013-11-20,P,401,celebrity
401,513,2014-01-08,P,401,celebrity
401,514,2010-08-19,P,401,celebrity
401,515,2014-08-02,P,401,celebrity
401,516,2010-06-22,P,401,celebrity
401,517,2010-12-22,P,401,celebrity
401,518,2012-02-16,P,401,celebrity
401,519,2009-04-27,P,401,celebrity
401,520,2008-01-13,P,401,celebrity
401,521,2010-05-09,P,401,celebrity
401,522,2008-01-15,P,401,celebrity
401,523,2008-12-13,P,401,celebrity
401,524,2010-04-21,P,401,celebrity
401,525,2012-03-20,P,401,celebrity
401,526,2014-04-16,P,401,celebrity
401,527,2011-09-28,P,401,celebrity
401,528,2013-03-06,P,401,celebrity
401,529,2010-02-28,P,401,celebrity
401,530,2008-03-23,P,401,celebrity
401,531,2014-08-28,P,401,celebrity
401,532,2009-11-18,P,401,celebrity
401,533,2013-03-27,P,401,celebrity
401,534,2012-08-18,P,401,celebrity
401,535,2007-10-05,P,401,celebrity
422,4106,2007-05-08,I,422,politician
454,11669,2008-10-27,I,454,celebrity
454,11670,2011-06-04,I,454,celebrity
454,11671,2010-04-12,I,454,celebrity
454,3392,2013-12-16,I,454,celebrity
454,428,2012-02-07,I,454,celebrity
454,11672,2012-07-28,I,454,celebrity
454,11673,2012-02-14,I,454,celebrity
454,438,2009-10-20,I,454,celebrity
454,439,2007-05-10,I,454,celebrity
454,3770,2012-12-17,I,454,celebrity
454,11674,2010-12-01,I,454,celebrity
454,11675,2011-09-13,I,454,celebrity
454,11676,2009-06-04,I,454,celebrity
454,11677,2007-04-15,I,454,celebrity
454,11678,2012-12-16,I,454,celebrity
454,11679,2010-06-14,I,454,celebrity
